AttendanceID,CourseID,StudentID,AttendanceDate,Status,Comment,User,LastEdit
496,10,56,11/23/11,Excused,ជីតាស្លាប់,2,11/23/11
497,10,62,11/23/11,Excused,ជីតាស្លាប់,2,11/23/11
498,10,66,11/23/11,Excused,,2,11/23/11
499,11,56,11/23/11,Excused,ឈឺ,3,11/23/11
500,11,62,11/23/11,Excused,ឧ ពុកស្លាប់,3,11/23/11
501,14,33,11/23/11,Unexcused,,4,11/23/11
502,11,66,11/23/11,Unexcused,,3,11/23/11
503,9,125,11/23/11,Excused,ឈឺ,1,11/23/11
504,11,51,11/23/11,Excused,,3,11/23/11
506,8,146,11/24/11,Unexcused,,1,11/24/11
507,8,121,11/24/11,Excused,,1,11/24/11
508,13,47,11/24/11,Unexcused,ឈឺ,4,11/24/11
509,10,51,11/24/11,Unexcused,,2,11/24/11
510,10,55,11/24/11,Unexcused,,2,11/24/11
511,10,66,11/24/11,Excused,,2,11/24/11
512,8,121,11/25/11,Excused,ឈឺ,1,11/25/11
513,10,52,11/25/11,Excused,,2,11/25/11
514,10,51,11/25/11,Unexcused,,2,11/25/11
515,10,55,11/25/11,Unexcused,,2,11/25/11
516,10,62,11/25/11,Excused,ឈឺ,2,11/25/11
517,10,66,11/25/11,Excused,ទៅវៀតណាមជាមួយម្ដាយ,2,11/25/11
518,9,121,11/25/11,Excused,ឈឺ,1,11/25/11
519,9,61,11/25/11,Excused,ឈឺ,1,11/25/11
520,9,114,11/25/11,Excused,ឈឺ,1,11/25/11
521,14,99,11/25/11,Excused,ឈឺ,4,11/25/11
522,8,125,11/28/11,Unexcused,,1,11/28/11
523,8,121,11/28/11,Excused,,1,11/28/11
524,8,143,11/28/11,Unexcused,,1,11/28/11
525,10,53,11/28/11,Excused,ឈឺ,2,11/28/11
526,10,56,11/28/11,Excused,ឈឺ,2,11/28/11
527,10,62,11/28/11,Excused,ឈឺ,2,11/28/11
528,11,51,11/28/11,Excused,,3,11/28/11
529,11,53,11/28/11,Unexcused,,3,11/28/11
530,11,56,11/28/11,Excused,,3,11/28/11
531,11,105,11/28/11,Excused,ឈឺ,3,11/28/11
532,13,98,11/29/11,Excused,ឈឺ,4,11/29/11
533,8,61,11/29/11,Excused,ឈឺ,1,11/29/11
534,8,121,11/29/11,Excused,ឈឺ,1,11/29/11
535,8,122,11/29/11,Excused,ឈឺ,1,11/29/11
536,8,143,11/29/11,Unexcused,,1,11/29/11
537,10,55,11/29/11,Excused,ឈឺ,2,11/29/11
538,14,98,11/29/11,Excused,ឈឺ,1,11/29/11
539,8,142,11/30/11,Unexcused,,1,11/30/11
540,8,61,11/30/11,Excused,ឈឺ,1,11/30/11
541,14,33,11/30/11,Unexcused,,4,11/30/11
542,9,77,11/30/11,Excused,ឈឺ,1,11/30/11
543,8,112,12/1/11,Unexcused,,1,12/1/11
544,8,61,12/1/11,Unexcused,ឈឺ,1,12/1/11
545,8,119,12/1/11,Unexcused,,1,12/1/11
546,8,142,12/1/11,Unexcused,,1,12/1/11
548,10,105,12/1/11,Excused,ប្រជុំជាមួយប្រធានមណ្ឌល,2,12/1/11
549,10,107,12/1/11,Excused,ប្រជុំជាមួយប្រធានមណ្ឌល,2,12/1/11
550,10,109,12/1/11,Excused,ប្រជុំជាមួយប្រធានមណ្ឌល,2,12/1/11
551,10,108,12/1/11,Excused,ប្រជុំជាមួយប្រធានមណ្ឌល,2,12/1/11
552,10,110,12/1/11,Excused,ប្រជុំជាមួយប្រធានមណ្ឌល,2,12/1/11
553,10,56,12/1/11,Excused,មករៀនយឹត,2,12/1/11
554,10,62,12/1/11,Excused,មករៀនយឹត,2,12/1/11
555,10,104,12/1/11,Excused,ប្រជុំជាមួយប្រធានមណ្ឌល,2,12/1/11
556,11,104,12/1/11,Excused,,3,12/1/11
557,11,105,12/1/11,Excused,,3,12/1/11
558,11,107,12/1/11,Excused,,3,12/1/11
559,11,108,12/1/11,Excused,,3,12/1/11
560,11,109,12/1/11,Excused,,3,12/1/11
561,11,110,12/1/11,Excused,,3,12/1/11
562,9,112,12/1/11,Unexcused,,1,12/1/11
563,9,119,12/1/11,Excused,,1,12/1/11
564,9,61,12/1/11,Excused,,1,12/1/11
565,13,25,12/2/11,Excused,ឈឺ,4,12/2/11
566,13,100,12/2/11,Excused,ឈឺ,4,12/2/11
567,8,150,12/2/11,Excused,,1,12/2/11
568,8,151,12/2/11,Excused,,1,12/2/11
569,8,114,12/2/11,Excused,គ្រុនក្តៅ,1,12/2/11
570,8,61,12/2/11,Excused,,1,12/2/11
571,8,70,12/2/11,Unexcused,,1,12/2/11
572,8,142,12/2/11,Unexcused,,1,12/2/11
573,14,27,12/2/11,Excused,គ្រុនក្តៅ,4,12/2/11
574,9,151,12/2/11,Excused,ឈឺ,1,12/2/11
575,9,114,12/2/11,Excused,ឈឺ,1,12/2/11
576,9,61,12/2/11,Excused,ឈឺ,1,12/2/11
577,14,48,12/2/11,Unexcused,,4,12/2/11
578,14,100,12/2/11,Excused,,4,12/2/11
580,8,114,12/5/11,Excused,ឈឺ,1,12/5/11
581,8,146,12/5/11,Unexcused,,1,12/5/11
582,13,42,12/5/11,Excused,ឈឺ,4,12/5/11
583,13,48,12/5/11,Excused,ឈឺ,4,12/5/11
584,8,122,12/5/11,Unexcused,,1,12/5/11
585,14,48,12/5/11,Unexcused,,4,12/5/11
586,14,42,12/5/11,Excused,ទៅភ្នំពេញមើលយាយឈឺ,4,12/5/11
587,9,114,12/5/11,Unexcused,ឈឺ,1,12/5/11
588,13,43,12/6/11,Unexcused,ឈឺ,4,12/6/11
589,13,42,12/6/11,Excused,ឈឺ,4,12/6/11
590,8,114,12/6/11,Excused,ឈឺ,1,12/6/11
591,13,148,12/7/11,Unexcused,ឈឺ,4,12/7/11
592,13,38,12/7/11,Excused,ឈឺ,4,12/7/11
593,8,114,12/7/11,Excused,,1,12/7/11
594,8,124,12/7/11,Excused,,1,12/7/11
595,8,125,12/7/11,Excused,,1,12/7/11
597,10,56,12/7/11,Excused,ឈឺ,2,12/7/11
598,10,53,12/7/11,Excused,មករៀនយឹត,2,12/7/11
599,14,38,12/7/11,Unexcused,,1,12/7/11
600,14,42,12/7/11,Excused,,1,12/7/11
601,9,124,12/7/11,Excused,,1,12/7/11
602,9,114,12/7/11,Excused,,1,12/7/11
603,13,44,12/8/11,Excused,ឈឺ,4,12/8/11
604,8,114,12/8/11,Excused,ឈឺ,1,12/8/11
605,8,70,12/8/11,Unexcused,,1,12/8/11
606,14,42,12/8/11,Unexcused,,4,12/8/11
607,14,44,12/8/11,Excused,ការបងស្រី,4,12/8/11
608,13,42,12/9/11,Excused,ឈឺ,4,12/9/11
609,13,99,12/9/11,Excused,ឈឺ,4,12/9/11
611,14,99,12/9/11,Excused,ឈឺ,4,12/9/11
612,11,53,12/12/11,Unexcused,,3,12/12/11
613,13,99,12/13/11,Excused,ឈឺ,4,12/13/11
614,13,43,12/13/11,Unexcused,ឈឺ,4,12/13/11
616,14,28,12/13/11,Excused,,4,12/13/11
617,14,99,12/13/11,Unexcused,,4,12/13/11
618,8,146,12/14/11,Unexcused,,1,12/14/11
619,11,54,12/14/11,Excused,ឈឺ,3,12/14/11
620,13,28,12/16/11,Unexcused,ឈឺ,4,12/16/11
621,14,47,12/16/11,Excused,មើលម៉ាក់ឈឺនៅផ្ទះ,4,12/16/11
622,9,146,12/19/11,Excused,,1,12/19/11
623,11,72,12/19/11,Excused,,3,12/19/11
624,11,53,12/19/11,Excused,,3,12/19/11
625,13,43,12/20/11,Unexcused,ឈឺ,4,12/20/11
626,10,62,12/20/11,Excused,ឈឺ,2,12/20/11
627,14,25,12/20/11,Excused,,4,12/20/11
628,14,27,12/20/11,Unexcused,,4,12/20/11
629,14,33,12/20/11,Unexcused,,4,12/20/11
630,14,40,12/20/11,Unexcused,,4,12/20/11
631,14,45,12/20/11,Excused,,4,12/20/11
632,9,146,12/20/11,Unexcused,ឈឺ,1,12/20/11
633,11,56,12/21/11,Excused,ឈឺ,3,12/21/11
634,8,151,12/22/11,Excused,គ្រុនក្តៅ,1,12/22/11
635,8,122,12/22/11,Unexcused,,1,12/22/11
636,9,122,12/22/11,Excused,ឈឺ,1,12/22/11
637,8,143,12/26/11,Unexcused,,1,12/26/11
638,9,143,12/26/11,Unexcused,,1,12/26/11
639,11,104,12/26/11,Excused,ឈឺ,3,12/26/11
640,11,56,12/26/11,Excused,ឈឺ,3,12/26/11
641,8,126,12/27/11,Unexcused,,1,12/27/11
642,8,143,12/27/11,Unexcused,,1,12/27/11
643,10,62,12/27/11,Excused,,2,12/27/11
644,9,143,12/27/11,Unexcused,,1,12/27/11
645,14,99,12/27/11,Unexcused,,1,12/27/11
646,14,99,12/27/11,Unexcused,,1,12/27/11
647,14,102,12/27/11,Unexcused,,1,12/27/11
648,11,104,12/27/11,Excused,ឈឺ,3,12/27/11
649,11,56,12/27/11,Excused,ឈឺ,3,12/27/11
650,13,28,12/28/11,Unexcused,,4,12/28/11
651,8,143,12/28/11,Unexcused,,1,12/28/11
652,9,150,12/28/11,Unexcused,,1,12/28/11
653,9,143,12/28/11,Unexcused,,1,12/28/11
654,9,143,12/28/11,Unexcused,,1,12/28/11
655,11,104,12/28/11,Excused,ឈឺ,3,12/28/11
656,8,70,12/29/11,Unexcused,,1,12/29/11
657,13,44,12/29/11,Excused,,4,12/29/11
658,8,143,12/29/11,Unexcused,,1,12/29/11
659,13,47,12/29/11,Unexcused,ឈឺ,4,12/29/11
660,9,143,12/29/11,Unexcused,,1,12/29/11
661,13,44,12/30/11,Unexcused,ឈឺ,4,12/30/11
662,13,103,12/30/11,Excused,ឈឺ,4,12/30/11
663,8,144,12/30/11,Unexcused,,1,12/30/11
664,8,141,12/30/11,Unexcused,,1,12/30/11
665,8,77,12/30/11,Unexcused,,1,12/30/11
666,8,143,12/30/11,Unexcused,,1,12/30/11
667,10,74,12/30/11,Excused,ឈឺ,2,12/30/11
668,10,65,12/30/11,Excused,ឈឺ,2,12/30/11
669,10,58,12/30/11,Excused,ឈឺ,2,12/30/11
670,8,146,1/2/12,Unexcused,,1,1/2/12
671,8,144,1/2/12,Excused,ឈឺ,1,1/2/12
672,8,142,1/2/12,Unexcused,,1,1/2/12
673,8,143,1/2/12,Unexcused,,1,1/2/12
674,13,32,1/2/12,Unexcused,,4,1/2/12
675,13,28,1/2/12,Unexcused,ឈឺ,4,1/2/12
676,13,43,1/2/12,Unexcused,ឈឺ,4,1/2/12
680,10,80,1/2/12,Unexcused,,2,1/2/12
681,10,79,1/2/12,Unexcused,,2,1/2/12
682,10,55,1/2/12,Unexcused,,2,1/2/12
683,9,122,1/2/12,Unexcused,ឈឺ,1,1/2/12
684,14,28,1/2/12,Unexcused,,1,1/2/12
685,14,99,1/2/12,Unexcused,,1,1/2/12
687,14,43,1/2/12,Unexcused,,1,1/2/12
688,14,32,1/2/12,Unexcused,,1,1/2/12
689,14,102,1/2/12,Excused,,1,1/2/12
690,11,53,1/2/12,Unexcused,,3,1/2/12
691,11,54,1/2/12,Unexcused,,3,1/2/12
692,11,55,1/2/12,Unexcused,,3,1/2/12
693,8,143,1/3/12,Unexcused,,1,1/3/12
694,8,142,1/3/12,Unexcused,,1,1/3/12
695,8,144,1/3/12,Excused,ឈឺ,1,1/3/12
696,8,146,1/3/12,Excused,ឈឺ,1,1/3/12
697,8,144,1/4/12,Excused,ឈឺ,1,1/4/12
698,8,128,1/4/12,Excused,ឈឺ,1,1/4/12
699,8,143,1/4/12,Unexcused,,1,1/4/12
700,13,27,1/4/12,Excused,ឈឺ,4,1/4/12
701,13,45,1/4/12,Unexcused,ឈឺ,4,1/4/12
702,9,144,1/4/12,Unexcused,ឈឺ,1,1/4/12
703,9,122,1/4/12,Excused,ឈឺ,1,1/4/12
704,9,143,1/4/12,Unexcused,,1,1/4/12
705,11,56,1/4/12,Unexcused,,3,1/4/12
706,11,79,1/4/12,Unexcused,,3,1/4/12
707,8,146,1/5/12,Unexcused,,1,1/5/12
708,8,144,1/5/12,Excused,ឈឺ,1,1/5/12
709,8,143,1/5/12,Unexcused,,1,1/5/12
710,9,146,1/5/12,Excused,ឈឺ,1,1/5/12
711,9,144,1/5/12,Excused,,1,1/5/12
712,9,142,1/5/12,Unexcused,,1,1/5/12
713,9,143,1/5/12,Unexcused,,1,1/5/12
714,10,54,1/6/12,Excused,ឈឺ,2,1/6/12
715,10,62,1/6/12,Excused,ឈឺ,2,1/6/12
716,13,103,1/6/12,Excused,ឈឺ,4,1/6/12
717,8,146,1/6/12,Excused,ឈឺ,1,1/6/12
718,13,102,1/6/12,Unexcused,ឈឺ,4,1/6/12
720,8,61,1/6/12,Excused,ឈឺ,1,1/6/12
721,8,122,1/6/12,Unexcused,,1,1/6/12
722,8,123,1/6/12,Unexcused,,1,1/6/12
723,8,143,1/6/12,Unexcused,,1,1/6/12
724,9,146,1/6/12,Excused,ឈឺ,1,1/6/12
725,9,122,1/6/12,Excused,ឈឺ,1,1/6/12
726,9,123,1/6/12,Unexcused,ឈឺ,1,1/6/12
727,9,143,1/6/12,Unexcused,,1,1/6/12
728,14,103,1/6/12,Excused,,1,1/6/12
729,13,28,1/9/12,Excused,ឈឺ,4,1/9/12
730,13,99,1/9/12,Excused,ឈឺ,4,1/9/12
731,8,125,1/9/12,Excused,ឈឺ,1,1/9/12
732,8,142,1/9/12,Unexcused,,1,1/9/12
733,8,143,1/9/12,Unexcused,,1,1/9/12
734,10,80,1/9/12,Excused,ឈឺ,2,1/9/12
735,14,28,1/9/12,Unexcused,,4,1/9/12
736,14,102,1/9/12,Unexcused,,4,1/9/12
737,9,127,1/9/12,Excused,ឈឺ,1,1/9/12
738,11,56,1/9/12,Unexcused,,3,1/9/12
739,11,62,1/9/12,Unexcused,,3,1/9/12
740,8,143,1/10/12,Unexcused,,1,1/10/12
741,8,150,1/10/12,Unexcused,,1,1/10/12
742,8,123,1/10/12,Excused,កើតជំងឺអុតស្វាយ,1,1/10/12
743,8,125,1/10/12,Unexcused,,1,1/10/12
744,9,122,1/10/12,Unexcused,ឈឺ,1,1/10/12
745,9,123,1/10/12,Excused,ឈឺ,1,1/10/12
746,9,130,1/10/12,Excused,ឈឺ,1,1/10/12
747,14,33,1/10/12,Unexcused,,4,1/10/12
748,14,101,1/10/12,Unexcused,,4,1/10/12
749,13,43,1/11/12,Excused,ឈឺ,4,1/11/12
750,13,28,1/11/12,Excused,ឈឺ,4,1/11/12
751,8,146,1/11/12,Excused,ឈឺ,1,1/11/12
752,8,70,1/11/12,Unexcused,,1,1/11/12
753,8,123,1/11/12,Excused,កើតអុតស្វាយ,1,1/11/12
754,8,142,1/11/12,Unexcused,,1,1/11/12
755,8,143,1/11/12,Unexcused,,1,1/11/12
756,9,150,1/11/12,Excused,ឈឺ,1,1/11/12
757,9,146,1/11/12,Unexcused,ឈឺ,1,1/11/12
758,9,123,1/11/12,Unexcused,ឈឺ,1,1/11/12
759,14,101,1/11/12,Excused,ម៉ូតូបុក,4,1/11/12
760,14,28,1/11/12,Unexcused,,4,1/11/12
761,14,99,1/11/12,Unexcused,,4,1/11/12
762,9,143,1/11/12,Unexcused,,1,1/11/12
763,8,150,1/12/12,Excused,កើតអុតស្វាយ,1,1/12/12
764,8,146,1/12/12,Excused,ឈឺ,1,1/12/12
765,8,144,1/12/12,Unexcused,,1,1/12/12
766,8,123,1/12/12,Excused,អុតស្វាយ,1,1/12/12
767,8,142,1/12/12,Unexcused,,1,1/12/12
768,8,143,1/12/12,Unexcused,,1,1/12/12
769,13,28,1/12/12,Unexcused,ឈឺ,4,1/12/12
770,13,28,1/12/12,Unexcused,ឈឺ,4,1/12/12
771,10,53,1/12/12,Excused,ឈឺ,2,1/12/12
772,10,55,1/12/12,Excused,,2,1/12/12
773,9,150,1/12/12,Excused,ឈឺ,1,1/12/12
774,9,146,1/12/12,Unexcused,ឈឺ,1,1/12/12
775,9,119,1/12/12,Excused,ឈឺ,1,1/12/12
776,9,77,1/12/12,Unexcused,ឈឺ,1,1/12/12
777,11,62,1/12/12,Excused,,3,1/12/12
778,11,53,1/12/12,Unexcused,,3,1/12/12
779,9,143,1/12/12,Unexcused,,1,1/12/12
780,13,47,1/13/12,Excused,ឈឺ,4,1/13/12
781,13,28,1/13/12,Excused,ឈឺ មិនដឹងមូលហេតុ​ សូមលោកនាយកជ្រាបជាពត៏មាន,4,1/13/12
782,8,150,1/13/12,Excused,អុតស្វាយ,1,1/13/12
783,8,146,1/13/12,Excused,ឈឺ,1,1/13/12
784,8,121,1/13/12,Excused,អុតស្វាយ,1,1/13/12
785,8,123,1/13/12,Excused,អុតស្វាយ,1,1/13/12
786,8,143,1/13/12,Unexcused,,1,1/13/12
787,14,28,1/13/12,Unexcused,,4,1/13/12
788,14,33,1/13/12,Unexcused,,4,1/13/12
789,8,150,1/16/12,Excused,ឈឺ,1,1/16/12
790,8,146,1/16/12,Excused,ឈឺ,1,1/16/12
791,8,116,1/16/12,Excused,ឈឺ,1,1/16/12
792,8,144,1/16/12,Excused,ឈឺ,1,1/16/12
793,8,125,1/16/12,Unexcused,,1,1/16/12
794,8,143,1/16/12,Unexcused,,1,1/16/12
795,8,121,1/16/12,Excused,ឈឺ,1,1/16/12
796,9,150,1/16/12,Excused,ឈឺ,1,1/16/12
797,9,116,1/16/12,Excused,ឈឺ,1,1/16/12
798,9,144,1/16/12,Excused,ឈឺ,1,1/16/12
799,9,121,1/16/12,Excused,ឈឺ,1,1/16/12
800,9,122,1/16/12,Unexcused,,1,1/16/12
801,9,143,1/16/12,Unexcused,,1,1/16/12
802,11,80,1/16/12,Excused,ឈឺ,3,1/16/12
803,11,137,1/16/12,Unexcused,,3,1/16/12
804,8,144,1/17/12,Excused,ឈឺ,1,1/17/12
805,8,121,1/17/12,Excused,ឈឺ,1,1/17/12
806,8,142,1/17/12,Unexcused,,1,1/17/12
807,13,26,1/17/12,Unexcused,ឈឺ,4,1/17/12
808,8,143,1/17/12,Unexcused,សិស្សនេះឈប់រៀនច្រើនថ្ងៃហើយ,1,1/17/12
809,13,33,1/17/12,Unexcused,ឈឺ,4,1/17/12
810,13,28,1/17/12,Unexcused,ឈឺ,4,1/17/12
811,13,35,1/17/12,Unexcused,ឈឺ,4,1/17/12
812,14,28,1/17/12,Excused,ឈឺ,4,1/17/12
813,14,33,1/17/12,Unexcused,,4,1/17/12
814,9,144,1/17/12,Unexcused,ឈឺ,1,1/17/12
815,9,121,1/17/12,Excused,ឈឺ,1,1/17/12
816,9,122,1/17/12,Unexcused,ឈឺ,1,1/17/12
817,11,55,1/17/12,Excused,ឈឺ,3,1/17/12
818,11,80,1/17/12,Excused,ឈឺ,3,1/17/12
819,8,146,1/18/12,Unexcused,,1,1/18/12
820,8,144,1/18/12,Excused,,1,1/18/12
821,8,121,1/18/12,Excused,ឈឺ,1,1/18/12
822,8,122,1/18/12,Unexcused,,1,1/18/12
823,8,143,1/18/12,Unexcused,ឈប់រៀន,1,1/18/12
824,13,28,1/18/12,Excused,ឈឺ,4,1/18/12
825,14,28,1/18/12,Excused,ឈឺ,4,1/18/12
826,14,102,1/18/12,Unexcused,,4,1/18/12
827,9,115,1/18/12,Unexcused,ឈឺ,1,1/18/12
828,9,114,1/18/12,Unexcused,ឈឺ,1,1/18/12
829,9,144,1/18/12,Unexcused,ឈឺ,1,1/18/12
830,9,121,1/18/12,Excused,ឈឺ,1,1/18/12
831,11,73,1/18/12,Excused,,3,1/18/12
832,11,80,1/18/12,Excused,ឈឺ,3,1/18/12
833,13,36,1/19/12,Excused,ឈឺ,4,1/19/12
834,13,47,1/19/12,Unexcused,ឈឺ,4,1/19/12
835,13,38,1/19/12,Excused,ឈឺ,4,1/19/12
836,10,73,1/19/12,Excused,ឈឺ,2,1/19/12
837,8,144,1/19/12,Excused,ឈឺ,1,1/19/12
838,8,70,1/19/12,Unexcused,ឈឺ,1,1/19/12
839,14,38,1/19/12,Unexcused,,1,1/19/12
840,14,28,1/19/12,Unexcused,,1,1/19/12
841,14,36,1/19/12,Unexcused,,4,1/19/12
842,11,53,1/19/12,Unexcused,,3,1/19/12
843,11,73,1/19/12,Excused,ឈឺ,3,1/19/12
844,11,136,1/19/12,Excused,ឈឺ,3,1/19/12
845,11,80,1/19/12,Excused,ឈឺ,3,1/19/12
846,11,80,1/19/12,Excused,ឈឺ,3,1/19/12
847,13,102,1/20/12,Unexcused,ឈឺ,4,1/20/12
848,8,126,1/20/12,Excused,ឈឺ,1,1/20/12
849,8,150,1/20/12,Excused,កើតអុតស្វាយ,1,1/20/12
850,9,150,1/20/12,Unexcused,ឈឺ,1,1/20/12
851,14,28,1/20/12,Excused,ឈឺ,1,1/20/12
852,14,102,1/20/12,Unexcused,,1,1/20/12
853,8,117,1/23/12,Unexcused,,1,1/23/12
854,8,122,1/23/12,Unexcused,,1,1/23/12
855,8,130,1/23/12,Unexcused,,1,1/23/12
856,8,129,1/23/12,Unexcused,,1,1/23/12
857,13,38,1/23/12,Unexcused,ឈឺ,4,1/23/12
858,13,102,1/23/12,Unexcused,ឈឺ,4,1/23/12
859,13,99,1/23/12,Unexcused,ឈឺ,4,1/23/12
860,13,48,1/23/12,Excused,ឈឺ,4,1/23/12
861,13,44,1/23/12,Excused,ឈឺ,4,1/23/12
862,11,53,1/23/12,Unexcused,,3,1/23/12
863,11,55,1/23/12,Unexcused,,3,1/23/12
864,11,137,1/23/12,Unexcused,,3,1/23/12
865,11,72,1/23/12,Unexcused,,3,1/23/12
866,13,99,1/24/12,Unexcused,ឈឺ,4,1/24/12
867,13,102,1/24/12,Unexcused,ឈឺ,4,1/24/12
868,13,102,1/24/12,Unexcused,ឈឺ,4,1/24/12
869,13,28,1/24/12,Excused,ឈឺ,4,1/24/12
870,11,53,1/24/12,Unexcused,,3,1/24/12
871,11,53,1/24/12,Unexcused,,3,1/24/12
872,11,65,1/24/12,Excused,ឈឺ,3,1/24/12
873,11,72,1/24/12,Excused,ឈឺ,3,1/24/12
874,13,38,1/25/12,Unexcused,,4,1/25/12
875,10,54,1/25/12,Unexcused,,2,1/25/12
876,10,73,1/25/12,Excused,ឈឺ,2,1/25/12
877,11,50,1/25/12,Unexcused,,3,1/25/12
878,11,53,1/25/12,Excused,ឈឺ,3,1/25/12
880,11,66,1/25/12,Unexcused,,3,1/25/12
881,11,73,1/25/12,Excused,,3,1/25/12
882,11,56,1/25/12,Excused,,3,1/25/12
883,13,26,1/26/12,Unexcused,ឈឺ,4,1/26/12
884,13,97,1/26/12,Unexcused,ឈឺ,4,1/26/12
885,10,54,1/26/12,Unexcused,,2,1/26/12
886,10,73,1/26/12,Excused,ឈឺ,2,1/26/12
887,10,56,1/26/12,Excused,ឈឺ,2,1/26/12
888,11,50,1/26/12,Excused,ឈឺ,3,1/26/12
889,11,53,1/26/12,Excused,ឈឺ,3,1/26/12
891,11,56,1/26/12,Excused,ឈឺ,3,1/26/12
892,11,73,1/26/12,Excused,ឈឺ,3,1/26/12
893,9,114,1/26/12,Unexcused,ឈឺ,1,1/26/12
894,9,70,1/26/12,Unexcused,ឈឺ,1,1/26/12
895,9,141,1/26/12,Unexcused,ឈឺ,1,1/26/12
896,9,124,1/26/12,Unexcused,ឈឺ,1,1/26/12
897,9,127,1/26/12,Unexcused,ឈឺ,1,1/26/12
898,9,128,1/26/12,Excused,ឈឺ,1,1/26/12
899,9,77,1/26/12,Unexcused,ឈឺ,1,1/26/12
900,10,56,1/27/12,Excused,,2,1/27/12
901,10,66,1/27/12,Excused,ឈឺ,2,1/27/12
902,8,114,1/27/12,Excused,ឈឺ,1,1/27/12
903,8,70,1/27/12,Excused,ឈឺ,1,1/27/12
904,8,141,1/27/12,Excused,ឈឺ,1,1/27/12
905,8,124,1/27/12,Excused,ឈឺ,1,1/27/12
906,8,127,1/27/12,Excused,ឈឺ,1,1/27/12
907,8,77,1/27/12,Excused,ឈឺ,1,1/27/12
908,13,28,1/30/12,Unexcused,ឈឺ,4,1/30/12
909,13,97,1/30/12,Excused,ឈឺ,4,1/30/12
910,13,103,1/30/12,Unexcused,,4,1/30/12
911,13,47,1/30/12,Unexcused,ឈឺ,4,1/30/12
912,9,146,1/30/12,Unexcused,ឈឺ,1,1/30/12
913,9,115,1/30/12,Unexcused,ឈឺ,1,1/30/12
914,9,122,1/30/12,Unexcused,ឈឺ,1,1/30/12
915,9,123,1/30/12,Unexcused,ឈឺ,1,1/30/12
916,9,124,1/30/12,Unexcused,ឈឺ,1,1/30/12
917,9,77,1/30/12,Unexcused,ឈឺ,1,1/30/12
918,11,66,1/30/12,Excused,ឈឺ,3,1/30/12
919,11,68,1/30/12,Excused,ឈឺ,3,1/30/12
920,11,73,1/30/12,Excused,ឈឺ,3,1/30/12
921,13,33,1/31/12,Unexcused,ឈឺ,4,1/31/12
922,13,34,1/31/12,Unexcused,ឈឺ,4,1/31/12
923,13,97,1/31/12,Excused,ឈឺ,4,1/31/12
924,13,48,1/31/12,Excused,ឈឺ,4,1/31/12
925,13,47,1/31/12,Unexcused,ឈឺ,4,1/31/12
926,10,54,1/31/12,Unexcused,,2,1/31/12
927,10,66,1/31/12,Excused,កើតអុតស្វាយ,2,1/31/12
928,10,68,1/31/12,Excused,ឈឺជើងចូលកាំកង់,2,1/31/12
929,10,73,1/31/12,Excused,ឈឺ,2,1/31/12
930,10,73,1/31/12,Excused,ឈឺ,2,1/31/12
931,10,56,2/1/12,Excused,ឈឺ,2,2/1/12
932,10,62,2/1/12,Excused,,2,2/1/12
933,10,68,2/1/12,Excused,ឈឺជើងចូលកាំកង់,2,2/1/12
934,9,115,2/1/12,Unexcused,ឈឺ,1,2/1/12
935,9,142,2/1/12,Unexcused,ឈឺ,1,2/1/12
936,9,77,2/1/12,Unexcused,ឈឺ,1,2/1/12
947,14,28,2/1/12,Excused,ឈឺ,7,2/1/12
949,14,30,2/1/12,Excused,ឈឺ,7,2/1/12
950,14,33,2/1/12,Excused,ឈឺ,7,2/1/12
951,14,97,2/1/12,Excused,ឈឺ,7,2/1/12
952,14,103,2/1/12,Excused,ឈឺ,7,2/1/12
953,8,123,2/2/12,Unexcused,,1,2/2/12
954,8,129,2/2/12,Unexcused,,1,2/2/12
956,8,77,2/2/12,Excused,ឈឺ,1,2/2/12
957,13,28,2/2/12,Excused,ឈឺ,4,2/2/12
958,13,97,2/2/12,Excused,ឈឺ,4,2/2/12
959,14,28,2/2/12,Excused,ឈឺ,1,2/2/12
960,14,97,2/2/12,Excused,ឈឺ,1,2/2/12
961,14,43,2/2/12,Unexcused,,1,2/2/12
962,14,102,2/2/12,Unexcused,,1,2/2/12
963,14,99,2/2/12,Unexcused,,1,2/2/12
964,11,53,2/2/12,Excused,,3,2/2/12
965,11,73,2/2/12,Excused,ឈឺ,3,2/2/12
966,13,99,2/3/12,Unexcused,ឈឺ,4,2/3/12
967,8,77,2/3/12,Excused,ឈឺ,1,2/3/12
968,13,34,2/6/12,Unexcused,ឈឺ,4,2/6/12
969,13,102,2/6/12,Unexcused,ឈឺ,4,2/6/12
970,13,99,2/6/12,Unexcused,ឈឺ,4,2/6/12
971,13,47,2/6/12,Unexcused,ឈឺ,4,2/6/12
972,13,48,2/6/12,Unexcused,ឈឺ,4,2/6/12
973,8,126,2/6/12,Excused,ឈឺ,1,2/6/12
974,8,146,2/6/12,Unexcused,,1,2/6/12
975,14,28,2/6/12,Excused,ឈឺ,1,2/6/12
976,14,97,2/6/12,Excused,ឈឺ,1,2/6/12
977,14,43,2/6/12,Unexcused,,1,2/6/12
978,14,102,2/6/12,Unexcused,,1,2/6/12
979,14,99,2/6/12,Unexcused,,1,2/6/12
980,9,146,2/6/12,Unexcused,,1,2/6/12
981,9,126,2/6/12,Excused,ឈឺ,1,2/6/12
982,11,74,2/6/12,Unexcused,,3,2/6/12
